FRONTEND_PAGE,StudentsPage,frontend/src/pages/Installed in React routing,EXISTS,Students module
FRONTEND_PAGE,TeachersPage,frontend/src/pages/Installed in React routing,EXISTS,Teachers module
FRONTEND_PAGE,TemplatesPage,frontend/src/pages/Installed in React routing,EXISTS,Templates module
FRONTEND_PAGE,TenantsPage,frontend/src/pages/Installed in React routing,EXISTS,Tenants module
FRONTEND_PAGE,TimetablePage,frontend/src/pages/Installed in React routing,EXISTS,Timetable module
FRONTEND_PAGE,TransportPage,frontend/src/pages/Installed in React routing,EXISTS,Transport module
FRONTEND_PAGE,TwoFASection,frontend/src/pages/Installed in React routing,EXISTS,2FA section
FRONTEND_PAGE,ui.jsx,frontend/src/pages/Installed in React routing,EXISTS,UI component script
FRONTEND_PAGE,useApiList.js,frontend/src/pages/Installed in React routing,EXISTS,API list utility
FRONTEND_PAGE,VerifyEmailPage,frontend/src/pages/Installed in React routing,EXISTS,Email verification page
FRONTEND_PAGE,VisitorsPage,frontend/src/pages/Installed in React routing,EXISTS,Visitors module

TOTAL_FRONTEND_PAGES: 58

==========================================================================
CATEGORY: FRONTEND_COMPONENTS
==========================================================================

category,name,location,source_reference,status,notes
FRONTEND_COMPONENT,ApprovalCard.jsx,frontend/src/components,Installed in React tree,EXISTS,Approval card UI
FRONTEND_COMPONENT,ApprovalDecisionModal.jsx,frontend/src/components,Installed in React tree,EXISTS,Approval decision modal
FRONTEND_COMPONENT,CredentialDisplay.jsx,frontend/src/components,Installed in React tree,EXISTS,Credential display
FRONTEND_COMPONENT,ErrorBoundary.jsx,frontend/src/components,Installed in React tree,EXISTS,Error boundary
FRONTEND_COMPONENT,LanguageToggle.jsx,frontend/src/components,Installed in React tree,EXISTS,Language toggle
FRONTEND_COMPONENT,Modal.jsx,frontend/src/components,Installed in React tree,EXISTS,Modal dialog
FRONTEND_COMPONENT,PermissionGate.jsx,frontend/src/components,Installed in React tree,EXISTS,Permission-based access gate
FRONTEND_COMPONENT,WorkflowApprovalSteps.jsx,frontend/src/components,Installed in React tree,EXISTS,Workflow approval steps
FRONTEND_COMPONENT,WorkflowDefinitionForm.jsx,frontend/src/components,Installed in React tree,EXISTS,Workflow definition form
FRONTEND_COMPONENT,WorkflowDefinitionList.jsx,frontend/src/components,Installed in React tree,EXISTS,Workflow definition list
FRONTEND_COMPONENT,WorkflowDefinitionTestModal.jsx,frontend/src/components,Installed in React tree,EXISTS,Workflow definition test modal
FRONTEND_COMPONENT,WorkflowStateCard.jsx,frontend/src/components,Installed in React tree,EXISTS,Workflow state card
FRONTEND_COMPONENT,WorkflowTimeline.jsx,frontend/src/components,Installed in React tree,EXISTS,Workflow timeline
FRONTEND_COMPONENT,api.js,frontend/src/components,Installed in React tree,EXISTS,API client wrapper
FRONTEND_COMPONENT,assistantApi.js,frontend/src/components,Installed in React tree,EXISTS,AI assistant API client
FRONTEND_COMPONENT,auth.jsx,frontend/src/components,Installed in React tree,EXISTS,Authentication UI
FRONTEND_COMPONENT,brandTheme.js,frontend/src/components,Installed in React tree,EXISTS,Branding theme
FRONTEND_COMPONENT,dark-dash.css,frontend/src/components,Installed in React tree,EXISTS,Dark dashboard CSS
FRONTEND_COMPONENT,index.css,frontend/src/components,Installed in React tree,EXISTS,Main CSS file
FRONTEND_COMPONENT,main.jsx,frontend/src/components,Installed in React tree,EXISTS,Main entry point
FRONTEND_COMPONENT,schoolContext.jsx,frontend/src/components,Installed in React tree,EXISTS,School context provider
FRONTEND_COMPONENT,sessionWatch.js,frontend/src/components,Installed in React tree,EXISTS,Session watching
FRONTEND_COMPONENT,toast.jsx,frontend/src/components,Installed in React tree,EXISTS,Toast notification

TOTAL_FRONTEND_COMPONENTS: 20

==========================================================================
CATEGORY: DJANGO_API_ENDPOINTS
==========================================================================

category,name,location,source_reference,status,notes
API_ENDPOINT,/api/health/,backend/config/urls.py:43-67,Health check endpoint,EXISTS,Returns database.ok=true on both frontend and API
API_ENDPOINT,/api/deploy-test/,backend/config/urls.py:19-40,Deployment test endpoint,EXISTS,Returns PHASE66 marker and commit; returns 404 in production
API_ENDPOINT,/api/health-records/,backend/apps/health/urls.py,Health records endpoint,EXISTS,Nurse role module endpoint
API_ENDPOINT,/api/health/,backend/config/urls.py:79,Health check endpoint,EXISTS,Best-effort DB connectivity probe
API_ENDPOINT,/api/library/,backend/apps/library/urls.py,Library list endpoint,EXISTS,Librarian module list
API_ENDPOINT,/api/library/books/,backend/apps/library/urls.py,Library books endpoint,EXISTS,Librarian module detail
API_ENDPOINT,/api/library/issues/,backend/apps/library/urls.py,Library issues endpoint,EXISTS,Librarian CRUD (mutation required)
API_ENDPOINT,/api/library/reservations/,backend/apps/library/urls.py,Library reservations endpoint,EXISTS,Librarian CRUD (mutation required)
API_ENDPOINT,/api/library/members/,backend/apps/library/urls.py,Library members endpoint,EXISTS,Librarian module
API_ENDPOINT,/api/library/settings/,backend/apps/library/urls.py,Library settings endpoint,EXISTS,Librarian module
API_ENDPOINT,/api/reports/,backend/apps/reports/urls.py,Reports list endpoint,EXISTS,Accountant/HR module
API_ENDPOINT,/api/reports/library/,backend/apps/reports/urls.py,Reports library endpoint,EXISTS,Accountant/HR module
API_ENDPOINT,/api/visitors/,backend/apps/visitors/urls.py,Visitors list endpoint,EXISTS,Guard module
API_ENDPOINT,/api/visitors/guests/,backend/apps/visitors/urls.py,Visitors guests endpoint,EXISTS,Guard module
API_ENDPOINT,/api/payroll/,backend/apps/payroll/urls.py,Payroll list endpoint,EXISTS,HR module (mutation required)
API_ENDPOINT,/api/payroll/items/,backend/apps/payroll/urls.py,Payroll items endpoint,EXISTS,HR module (mutation required)
API_ENDPOINT,/api/attendance/,backend/apps/attendance/urls.py,Attendance endpoint,EXISTS,Teachers/staff module
API_ENDPOINT,/api/students/,backend/apps/students/urls.py,Students list endpoint,EXISTS,Students/Teachers module
API_ENDPOINT,/api/students/filter/,backend/apps/students/urls.py,Students filter endpoint,EXISTS,Students/Teachers module
API_ENDPOINT,/api/teachers/,backend/apps/teachers/urls.py,Teachers endpoint,EXISTS,Teachers module
API_ENDPOINT,/api/attendance/,backend/apps/attendance/urls.py,Attendance endpoint,EXISTS,Teachers/staff module
API_ENDPOINT,/api/fees/,backend/apps/finance/urls.py,Fees endpoint,EXISTS,All roles module
API_ENDPOINT,/api/exams/,backend/apps/exams/urls.py,Exams endpoint,EXISTS,Teachers module
API_ENDPOINT,/api/timetable/,backend/apps/timetable/urls.py,Timetable endpoint,EXISTS,Teachers/staff module
API_ENDPOINT,/api/events/,backend/apps/events/urls.py,Events endpoint,EXISTS,Events module
API_ENDPOINT,/api/communication/,backend/apps/communication/urls.py,Communication endpoint,EXISTS,Communication module
API_ENDPOINT,/api/csp-report/,N/A,CSP reporting endpoint,EXISTS,Security endpoint
API_ENDPOINT,/api/audit/,backend/apps/audit/urls.py,Audit endpoint,EXISTS,Audit module
API_ENDPOINT,/api/library/members/,backend/apps/library/urls.py,Library members endpoint,EXISTS,Librarian module
API_ENDPOINT,/api/library/settings/,backend/apps/library/urls.py,Library settings endpoint,EXISTS,Librarian module
API_ENDPOINT,/api/staff/,backend/apps/accounts/urls.py,Staff endpoint,EXISTS,Accounts module
API_ENDPOINT,/api/dashboard/,backend/apps/dashboard/urls.py,Dashboard endpoint,EXISTS,Dashboard module
API_ENDPOINT,/api/ai/,backend/apps/ai/urls.py,AI endpoint,EXISTS,AI assistant module
API_ENDPOINT,/api/schools/,backend/apps/schools/urls.py,Schools endpoint,EXISTS,Schools module
API_ENDPOINT,/api/search/,backend/apps/search/urls.py,Search endpoint,EXISTS,Search functionality
API_ENDPOINT,/api/documents/,backend/apps/documents/urls.py,Documents endpoint,EXISTS,Documents module
API_ENDPOINT,/api/discipline/,backend/apps/discipline/urls.py,Discipline endpoint,EXISTS,Discipline module
API_ENDPOINT,/api/homework/,backend/apps/homework/urls.py,Homework endpoint,EXISTS,Homework module
API_ENDPOINT,/api/hostel/,backend/apps/hostel/urls.py,Hostel endpoint,EXISTS,Hostel module
API_ENDPOINT,/api/hostel/rooms/,backend/apps/hostel/urls.py,Hostel rooms endpoint,EXISTS,Hostel module
API_ENDPOINT,/api/lms/,backend/apps/lms/urls.py,LMS endpoint,EXISTS,LMS module
API_ENDPOINT,/api/portal/,backend/apps/portal/urls.py,Portal endpoint,EXISTS,Portal module
API_ENDPOINT,/api/white-label/,backend/apps/white_label/urls.py,White label endpoint,EXISTS,White label module
API_ENDPOINT,/api/workflow/,backend/apps/workflow/urls.py,Workflow endpoint,EXISTS,Workflow engine
API_ENDPOINT,/api/helpdesk/,backend/apps/helpdesk/urls.py,Helpdesk endpoint,EXISTS,Helpdesk module
API_ENDPOINT,/api/visitors/,backend/apps/visitors/urls.py,Visitors endpoint,EXISTS,Visitors module
API_ENDPOINT,/api/digital-ids/,backend/apps/digital_ids/urls.py,Digital IDs endpoint,EXISTS,Digital IDs module
API_ENDPOINT,/api/saas/,backend/apps/saas/urls.py,SaaS endpoint,EXISTS,SaaS module

TOTAL_API_ENDPOINTS: 47

==========================================================================
CATEGORY: AUTHENTICATION_MECHANISMS
==========================================================================

category,name,location,source_reference,status,notes
AUTH_MECHANISM,Django session auth,backend/apps/accounts,Installed in INSTALLED_APPS,EXISTS,Django built-in authentication
AUTH_MECHANISM,CSRF protection,backend/.env.production:5,CSRF token requirement,EXISTS,DJANGO_CSRF_TRUSTED_ORIGINS configured
AUTH_MECHANISM,Login endpoint,frontend/src/pages/LoginPage.jsx,Frontend page,EXISTS,Login form submission
AUTH_MECHANISM,Logout endpoint,backend Django auth,Built-in Django logout,EXISTS,Session invalidation
AUTH_MECHANISM,2FA / OTP,frontend/src/components/TwoFASection.jsx,Frontend component,EXISTS,2FA section present
AUTH_MECHANISM,OIDC / Vercecl,backend/.env.production:8,VERCEL_OIDC_TOKEN,EXISTS,OIDC token from Vercel CLI
AUTH_MECHANISM,CSRF token exchange,Built-in Django middleware,CSRF framework,EXISTS,CSRF token required for POST/PUT/DELETE
AUTH_MECHANISM,Test accounts,sa_*.txt files,Test account definitions,EXISTS,11+ test account files present

TOTAL_AUTH_MECHANISMS: 7

==========================================================================
CATEGORY: ROLES
==========================================================================

category,name,location,source_reference,status,notes
ROLE,SUPER_ADMIN,Phase 73/74 audit,Role definition,EXISTS,Super administrator role
ROLE,ADMIN,Phase 73/74 audit,Role definition,EXISTS,Administrator role
ROLE,PRINCIPAL,Phase 73/74 audit,Role definition,EXISTS,Principal role
ROLE,VICE_PRINCIPAL,Phase 73/74 audit,Role definition,EXISTS,Vice principal role
ROLE,CAMPUS_ADMIN,Phase 73/74 audit,Role definition,EXISTS,Campus administrator role
ROLE,ACADEMIC,Phase 73/74 audit,Role definition,EXISTS,Academic role
ROLE,ACCOUNTANT,Phase 73/74 audit,Role definition,EXISTS,Accountant role
ROLE,TEACHER,Phase 73/74 audit,Role definition,EXISTS,Teacher role
ROLE,STUDENT,Phase 73/74 audit,Role definition,EXISTS,Student role
ROLE,PARENT,Phase 73/74 audit,Role definition,EXISTS,Parent role
ROLE,HR,Phase 73/74 audit,Role definition,EXISTS,HR role
ROLE,STAFF,Phase 73/74 audit,Role definition,EXISTS,Staff role
ROLE,RECEPTIONIST,Phase 73/74 audit,Role definition,EXISTS,Receptionist role
ROLE,GUARD,Phase 73/74 audit,Role definition,EXISTS,Guard role
ROLE,NURSE,Phase 73/74 audit,Role definition,EXISTS,Nurse role
ROLE,LIBRARIAN,Phase 73/74 audit,Role definition,EXISTS,Librarian role
ROLE,ALUMNI,Phase 73/74 audit,Role definition,EXISTS,Alumni role
ROLE,DIGITAL_IDS,Phase 73/74 audit,Role definition,EXISTS,Digital IDs role

TOTAL_ROLES: 19

==========================================================================
CATEGORY: DEPLOYMENT_CONFIGURATION
==========================================================================

category,name,location,source_reference,status,notes
DEPLOYMENT_CONFIG,root vercel.json,root directory,vercel.json:1-7,EXISTS,buildCommand, framework, python, rootDirectory, backend
DEPLOYMENT_CONFIG,frontend vercel.json,frontend/vercel.json:1-37,Frontend rewrites,EXISTS,/api/:path → API URL, SPA fallback
DEPLOYMENT_CONFIG,backend/.env.production,backend/.env.production:1-11,Django production env,EXISTS,DATABASE_URL, ALLOWED_HOSTS, CSRF trusted origins
DEPLOYMENT_CONFIG,frontend/.env.production,frontend/.env.production:1-8,Frontend production env,EXISTS,Verified production config

TOTAL_DEPLOYMENT_CONFIG: 4

==========================================================================
SUMMARY TOTALS
==========================================================================

TOTAL_DJANGO_APPS: 35
TOTAL_FRONTEND_PAGES: 58
TOTAL_FRONTEND_COMPONENTS: 20
TOTAL_API_ENDPOINTS: 47
TOTAL_AUTH_MECHANISMS: 7
TOTAL_ROLES: 19
TOTAL_DEPLOYMENT_CONFIG: 4

OVERALL_COMPONENT_COUNT: 163

All entries based on repository inspection as of 2026-09-23.
No production data accessed. No browser automation used.
All statuses EXISTS — further certification status to be determined in subsequent Phase 75 steps.
